DayNum,NumOT,OppAst,OppBlk,OppDR,OppFGA,OppFGA3,OppFGM,OppFGM3,OppFTA,OppFTM,OppLoc,OppOR,OppPF,OppScore,OppStl,OppTO,OppTeamID,Season,TeamAst,TeamBlk,TeamDR,TeamFGA,TeamFGA3,TeamFGM,TeamFGM3,TeamFTA,TeamFTM,TeamLoc,TeamOR,TeamPF,TeamScore,TeamStl,TeamTO,TeamTeamID,Won
136,0,21,4,29,54,13,27,2,38,31,N,8,22,87,4,8,1332,2014,14,0,20,61,19,20,5,30,23,N,12,25,68,4,9,1140,0
136,0,5,0,22,42,16,15,4,18,14,N,7,12,48,2,17,1160,2014,18,3,24,61,14,31,4,12,11,N,9,13,77,12,3,1338,1
136,0,18,3,24,61,14,31,4,12,11,N,9,13,77,12,3,1338,2014,5,0,22,42,16,15,4,18,14,N,7,12,48,2,17,1160,0
136,1,13,4,27,65,16,26,5,20,12,N,14,22,69,4,13,1308,2014,9,9,30,59,17,23,6,27,21,N,10,18,73,8,11,1361,1
136,1,9,9,30,59,17,23,6,27,21,N,10,18,73,8,11,1361,2014,13,4,27,65,16,26,5,20,12,N,14,22,69,4,13,1308,0
136,1,10,5,33,60,9,28,4,37,20,N,10,20,80,7,12,1301,2014,16,4,32,64,18,31,9,26,12,N,9,26,83,7,9,1387,1
136,1,16,4,32,64,18,31,9,26,12,N,9,26,83,7,9,1387,2014,10,5,33,60,9,28,4,37,20,N,10,20,80,7,12,1301,0
136,0,12,1,17,49,18,17,4,20,15,N,8,16,53,4,13,1444,2014,16,6,28,57,17,28,7,17,14,N,13,21,77,8,12,1393,1
136,0,16,6,28,57,17,28,7,17,14,N,13,21,77,8,12,1393,2014,12,1,17,49,18,17,4,20,15,N,8,16,53,4,13,1444,0
136,0,17,1,21,56,15,27,8,33,23,N,11,18,85,2,10,1113,2014,17,5,20,58,12,31,5,27,20,N,10,24,87,6,9,1400,1
136,0,17,5,20,58,12,31,5,27,20,N,10,24,87,6,9,1400,2014,17,1,21,56,15,27,8,33,23,N,11,18,85,2,10,1113,0
136,0,13,2,24,63,24,18,6,15,11,N,13,14,53,4,12,1454,2014,13,10,34,62,23,28,4,16,13,N,12,17,73,8,11,1437,1
136,0,13,10,34,62,23,28,4,16,13,N,12,17,73,8,11,1437,2014,13,2,24,63,24,18,6,15,11,N,13,14,53,4,12,1454,0
136,0,8,0,20,37,15,11,4,15,9,N,4,16,35,5,17,1110,2014,13,1,25,52,23,26,10,14,13,N,6,15,75,9,7,1458,1
136,0,13,1,25,52,23,26,10,14,13,N,6,15,75,9,7,1458,2014,8,0,20,37,15,11,4,15,9,N,4,16,35,5,17,1110,0
137,0,7,3,19,53,17,16,7,23,20,N,13,17,59,8,10,1451,2014,15,12,24,47,14,26,7,16,9,N,7,20,68,4,12,1112,1
137,0,15,12,24,47,14,26,7,16,9,N,7,20,68,4,12,1112,2014,7,3,19,53,17,16,7,23,20,N,13,17,59,8,10,1451,0
137,0,7,7,20,54,21,23,4,16,10,N,5,31,60,9,11,1304,2014,9,2,28,42,13,17,2,48,38,N,9,16,74,7,12,1124,1
137,0,9,2,28,42,13,17,2,48,38,N,9,16,74,7,12,1124,2014,7,7,20,54,21,23,4,16,10,N,5,31,60,9,11,1304,0
137,0,8,5,23,66,16,25,4,17,12,N,13,18,66,3,4,1418,2014,18,3,30,54,23,28,9,21,11,N,6,17,76,0,6,1166,1
137,0,18,3,30,54,23,28,9,21,11,N,6,17,76,0,6,1166,2014,8,5,23,66,16,25,4,17,12,N,13,18,66,3,4,1418,0
137,0,13,2,23,65,15,26,3,37,22,N,17,33,77,10,12,1329,2014,13,1,30,50,18,25,9,41,26,N,7,28,85,5,15,1211,1
137,0,13,1,30,50,18,25,9,41,26,N,7,28,85,5,15,1211,2014,13,2,23,65,15,26,3,37,22,N,17,33,77,10,12,1329,0
137,0,12,5,11,65,16,30,5,12,10,N,13,13,75,3,6,1300,2014,21,5,24,55,17,35,9,16,14,N,10,14,93,5,9,1235,1
137,0,21,5,24,55,17,35,9,16,14,N,10,14,93,5,9,1235,2014,12,5,11,65,16,30,5,12,10,N,13,13,75,3,6,1300,0
137,0,14,1,11,57,31,22,12,16,13,N,8,21,69,8,7,1184,2014,17,7,29,53,7,32,0,24,16,N,14,14,80,2,14,1242,1
137,0,17,7,29,53,7,32,0,24,16,N,14,14,80,2,14,1242,2014,14,1,11,57,31,22,12,16,13,N,8,21,69,8,7,1184,0
137,0,8,3,19,53,21,19,5,12,6,N,9,20,49,7,10,1243,2014,8,7,27,50,15,19,4,21,14,N,13,11,56,4,15,1246,1
137,0,8,7,27,50,15,19,4,21,14,N,13,11,56,4,15,1246,2014,8,3,19,53,21,19,5,12,6,N,9,20,49,7,10,1243,0
137,0,8,2,17,56,12,25,2,24,14,N,16,16,66,9,10,1203,2014,19,4,21,55,22,27,6,16,11,N,15,20,71,8,12,1272,1
137,0,19,4,21,55,22,27,6,16,11,N,15,20,71,8,12,1272,2014,8,2,17,56,12,25,2,24,14,N,16,16,66,9,10,1203,0
137,0,15,1,19,62,37,22,15,13,12,N,16,22,71,6,12,1181,2014,16,0,24,45,13,25,5,28,23,N,3,15,78,3,8,1273,1
137,0,16,0,24,45,13,25,5,28,23,N,3,15,78,3,8,1273,2014,15,1,19,62,37,22,15,13,12,N,16,22,71,6,12,1181,0
137,0,12,8,17,53,16,28,4,21,17,N,9,14,77,4,10,1344,2014,15,4,19,71,15,33,4,13,9,N,21,19,79,7,9,1314,1
137,0,15,4,19,71,15,33,4,13,9,N,21,19,79,7,9,1314,2014,12,8,17,53,16,28,4,21,17,N,9,14,77,4,10,1344,0
137,1,13,5,18,65,21,30,8,11,7,N,11,21,75,11,11,1433,2014,16,2,25,51,16,27,6,23,17,N,10,16,77,6,17,1372,1
137,1,16,2,25,51,16,27,6,23,17,N,10,16,77,6,17,1372,2014,13,5,18,65,21,30,8,11,7,N,11,21,75,11,11,1433,0
137,0,12,2,28,52,21,19,4,19,11,N,9,18,53,2,10,1307,2014,10,5,30,49,15,19,8,17,12,N,5,20,58,6,10,1390,1
137,0,10,5,30,49,15,19,8,17,12,N,5,20,58,6,10,1390,2014,12,2,28,52,21,19,4,19,11,N,9,18,53,2,10,1307,0
137,0,12,1,19,66,11,28,3,11,8,N,14,21,67,8,13,1269,2014,16,3,27,56,14,30,2,31,24,N,10,13,86,8,12,1397,1
137,0,16,3,27,56,14,30,2,31,24,N,10,13,86,8,12,1397,2014,12,1,19,66,11,28,3,11,8,N,14,21,67,8,13,1269,0
137,0,14,2,21,57,19,21,7,14,10,N,12,18,59,2,16,1409,2014,17,5,23,63,16,29,5,15,13,N,13,13,76,11,10,1417,1
137,0,17,5,23,63,16,29,5,15,13,N,13,13,76,11,10,1417,2014,14,2,21,57,19,21,7,14,10,N,12,18,59,2,16,1409,0
137,0,13,2,23,50,19,21,9,14,8,N,5,19,59,5,8,1157,2014,16,5,28,40,17,21,8,25,20,N,0,16,70,4,7,1438,1
137,0,16,5,28,40,17,21,8,25,20,N,0,16,70,4,7,1438,2014,13,2,23,50,19,21,9,14,8,N,5,19,59,5,8,1157,0
137,0,5,1,21,58,28,12,5,18,8,N,13,17,37,7,6,1142,2014,17,6,35,50,19,23,6,21,12,N,11,17,64,4,12,1455,1
137,0,17,6,35,50,19,23,6,21,12,N,11,17,64,4,12,1455,2014,5,1,21,58,28,12,5,18,8,N,13,17,37,7,6,1142,0
138,0,10,2,24,51,31,18,11,24,18,N,6,24,65,6,16,1437,2014,10,2,29,52,20,23,9,28,22,N,7,17,77,11,11,1163,1
138,0,10,2,29,52,20,23,9,28,22,N,7,17,77,11,11,1163,2014,10,2,24,51,31,18,11,24,18,N,6,24,65,6,16,1437,0
138,0,4,7,20,54,10,21,0,14,11,N,11,16,53,6,9,1393,2014,12,4,24,46,16,19,7,18,10,N,11,16,55,7,14,1173,1
138,0,12,4,24,46,16,19,7,18,10,N,11,16,55,7,14,1173,2014,4,7,20,54,10,21,0,14,11,N,11,16,53,6,9,1393,0
138,0,14,2,21,51,17,19,4,6,3,N,10,12,45,4,11,1338,2014,9,5,24,58,20,25,5,9,6,N,14,7,61,10,6,1196,1
138,0,9,5,24,58,20,25,5,9,6,N,14,7,61,10,6,1196,2014,14,2,21,51,17,19,4,6,3,N,10,12,45,4,11,1338,0
138,0,10,0,21,53,15,21,0,16,9,N,9,19,51,9,18,1387,2014,14,5,27,49,17,22,6,24,16,N,10,18,66,9,19,1257,1
138,0,14,5,27,49,17,22,6,24,16,N,10,18,66,9,19,1257,2014,10,0,21,53,15,21,0,16,9,N,9,19,51,9,18,1387,0
138,0,14,3,20,62,11,23,4,16,15,N,21,16,65,3,9,1400,2014,16,2,19,54,28,24,14,21,17,N,11,12,79,5,4,1276,1
138,0,16,2,19,54,28,24,14,21,17,N,11,12,79,5,4,1276,2014,14,3,20,62,11,23,4,16,15,N,21,16,65,3,9,1400,0
138,0,8,3,24,53,17,22,6,30,23,N,8,17,73,4,11,1217,2014,17,1,24,57,21,28,7,22,17,N,10,20,80,9,11,1277,1
138,0,17,1,24,57,21,28,7,22,17,N,10,20,80,9,11,1277,2014,8,3,24,53,17,22,6,30,23,N,8,17,73,4,11,1217,0
138,0,5,2,20,47,11,15,2,17,12,N,7,17,44,1,6,1295,2014,8,2,30,44,16,19,7,24,18,N,8,16,63,4,6,1361,1
138,0,8,2,30,44,16,19,7,24,18,N,8,16,63,4,6,1361,2014,5,2,20,47,11,15,2,17,12,N,7,17,44,1,6,1295,0
138,0,9,1,23,49,18,24,8,23,21,N,3,23,77,5,8,1332,2014,15,1,22,60,28,29,11,25,16,N,14,17,85,1,8,1458,1
138,0,15,1,22,60,28,29,11,25,16,N,14,17,85,1,8,1458,2014,9,1,23,49,18,24,8,23,21,N,3,23,77,5,8,1332,0
139,0,13,5,28,54,16,22,6,13,11,N,11,14,61,3,21,1211,2014,24,8,21,65,18,32,7,18,13,N,7,18,84,15,6,1112,1
139,0,24,8,21,65,18,32,7,18,13,N,7,18,84,15,6,1112,2014,13,5,28,54,16,22,6,13,11,N,11,14,61,3,21,1211,0
139,0,11,0,14,55,24,22,5,9,6,N,8,19,55,4,8,1166,2014,19,3,27,47,18,30,11,21,14,N,5,11,85,2,8,1124,1
139,0,19,3,27,47,18,30,11,21,14,N,5,11,85,2,8,1124,2014,11,0,14,55,24,22,5,9,6,N,8,19,55,4,8,1166,0
139,0,10,4,26,70,20,33,8,15,9,N,12,21,83,8,12,1314,2014,16,1,26,66,26,29,12,21,15,N,11,17,85,6,14,1235,1
139,0,16,1,26,66,26,29,12,21,15,N,11,17,85,6,14,1235,2014,10,4,26,70,20,33,8,15,9,N,12,21,83,8,12,1314,0
139,0,14,3,19,49,21,27,10,18,12,N,4,21,76,6,9,1455,2014,11,3,22,50,18,27,8,22,16,N,10,15,78,6,11,1246,1
139,0,11,3,22,50,18,27,8,22,16,N,10,15,78,6,11,1246,2014,14,3,19,49,21,27,10,18,12,N,4,21,76,6,9,1455,0
139,0,7,2,22,58,16,19,5,18,14,N,13,22,57,9,14,1242,2014,6,4,29,47,9,21,0,26,18,N,8,15,60,10,16,1390,1
139,0,6,4,29,47,9,21,0,26,18,N,8,15,60,10,16,1390,2014,7,2,22,58,16,19,5,18,14,N,13,22,57,9,14,1242,0
139,0,11,4,12,53,22,24,8,9,7,N,7,21,63,3,6,1273,2014,15,0,23,55,22,27,6,26,23,N,18,14,83,2,7,1397,1
139,0,15,0,23,55,22,27,6,26,23,N,18,14,83,2,7,1397,2014,11,4,12,53,22,24,8,9,7,N,7,21,63,3,6,1273,0
139,0,11,1,24,57,27,20,7,16,13,N,12,23,60,1,8,1372,2014,22,3,26,53,14,29,4,23,15,N,4,17,77,3,3,1417,1
139,0,22,3,26,53,14,29,4,23,15,N,4,17,77,3,3,1417,2014,11,1,24,57,27,20,7,16,13,N,12,23,60,1,8,1372,0
139,0,16,3,20,59,13,24,3,21,9,N,8,14,60,7,6,1272,2014,13,6,34,54,11,30,5,16,13,N,6,16,78,3,10,1438,1
139,0,13,6,34,54,11,30,5,16,13,N,6,16,78,3,10,1438,2014,16,3,20,59,13,24,3,21,9,N,8,14,60,7,6,1272,0
143,0,4,2,19,54,14,21,4,23,18,N,18,20,64,2,10,1361,2014,14,4,19,48,12,23,5,25,19,N,10,16,70,2,7,1112,1
143,0,14,4,19,48,12,23,5,25,19,N,10,16,70,2,7,1112,2014,4,2,19,54,14,21,4,23,18,N,18,20,64,2,10,1361,0
143,0,10,5,20,58,21,22,5,33,23,N,15,24,72,7,12,1390,2014,19,1,25,58,23,28,8,26,18,N,10,25,82,8,10,1173,1
143,0,19,1,25,58,23,28,8,26,18,N,10,25,82,8,10,1173,2014,10,5,20,58,21,22,5,33,23,N,15,24,72,7,12,1390,0
143,0,12,4,22,64,18,27,3,15,11,N,8,19,68,8,8,1417,2014,22,5,30,58,21,29,8,18,13,N,10,15,79,4,12,1196,1
143,0,22,5,30,58,21,29,8,18,13,N,10,15,79,4,12,1196,2014,12,4,22,64,18,27,3,15,11,N,8,19,68,8,8,1417,0
143,0,10,3,22,57,15,18,2,18,14,N,11,16,52,5,6,1124,2014,18,6,31,51,16,26,6,20,11,N,8,16,69,1,10,1458,1
143,0,18,6,31,51,16,26,6,20,11,N,8,16,69,1,10,1458,2014,10,3,22,57,15,18,2,18,14,N,11,16,52,5,6,1124,0
144,0,14,3,19,69,16,32,6,15,6,N,17,17,76,4,9,1235,2014,9,4,26,50,19,26,9,22,20,N,5,15,81,5,9,1163,1
144,0,9,4,26,50,19,26,9,22,20,N,5,15,81,5,9,1163,2014,14,3,19,69,16,32,6,15,6,N,17,17,76,4,9,1235,0
144,0,11,3,18,53,15,26,4,23,13,N,11,24,69,6,10,1257,2014,8,2,22,55,14,24,4,27,22,N,15,19,74,5,12,1246,1
144,0,8,2,22,55,14,24,4,27,22,N,15,19,74,5,12,1246,2014,11,3,18,53,15,26,4,23,13,N,11,24,69,6,10,1257,0
144,0,11,8,17,57,11,30,3,14,8,N,11,13,71,7,7,1397,2014,14,1,20,49,20,27,11,10,8,N,6,13,73,5,13,1276,1
144,0,14,1,20,49,20,27,11,10,8,N,6,13,73,5,13,1276,2014,11,8,17,57,11,30,3,14,8,N,11,13,71,7,7,1397,0
144,0,10,4,21,57,18,20,6,17,13,N,14,16,59,5,6,1438,2014,13,4,25,47,14,21,5,18,14,N,7,16,61,5,10,1277,1
144,0,13,4,25,47,14,21,5,18,14,N,7,16,61,5,10,1277,2014,10,4,21,57,18,20,6,17,13,N,14,16,59,5,6,1438,0
145,0,11,5,21,48,18,19,8,8,6,N,5,19,52,5,9,1173,2014,10,5,25,48,15,18,5,28,21,N,12,10,62,5,7,1196,1
145,0,10,5,25,48,15,18,5,28,21,N,12,10,62,5,7,1196,2014,11,5,21,48,18,19,8,8,6,N,5,19,52,5,9,1173,0
145,1,8,5,26,59,12,23,5,17,12,N,13,17,63,2,7,1112,2014,11,0,25,61,17,24,6,12,10,N,13,15,64,3,8,1458,1
145,1,11,0,25,61,17,24,6,12,10,N,13,15,64,3,8,1458,2014,8,5,26,59,12,23,5,17,12,N,13,17,63,2,7,1112,0
146,0,13,3,26,46,29,18,11,8,7,N,6,16,54,5,16,1277,2014,8,3,23,49,22,17,5,22,21,N,7,12,60,7,8,1163,1
146,0,8,3,23,49,22,17,5,22,21,N,7,12,60,7,8,1163,2014,13,3,26,46,29,18,11,8,7,N,6,16,54,5,16,1277,0
146,0,11,1,10,57,18,27,7,14,11,N,14,14,72,4,7,1276,2014,8,6,18,58,11,31,7,11,6,N,17,14,75,2,11,1246,1
146,0,8,6,18,58,11,31,7,11,6,N,17,14,75,2,11,1246,2014,11,1,10,57,18,27,7,14,11,N,14,14,72,4,7,1276,0
152,0,3,1,15,49,10,19,1,20,14,N,12,14,53,3,11,1196,2014,12,4,23,43,12,24,5,13,10,N,5,16,63,6,13,1163,1
152,0,12,4,23,43,12,24,5,13,10,N,5,16,63,6,13,1163,2014,3,1,15,49,10,19,1,20,14,N,12,14,53,3,11,1196,0
152,0,11,3,21,50,20,23,8,20,19,N,6,18,73,4,8,1458,2014,9,1,21,58,5,29,2,21,14,N,11,17,74,4,4,1246,1
152,0,9,1,21,58,5,29,2,21,14,N,11,17,74,4,4,1246,2014,11,3,21,50,20,23,8,20,19,N,6,18,73,4,8,1458,0
154,0,11,5,23,46,16,18,5,24,13,N,10,10,54,6,13,1246,2014,8,4,26,53,19,22,6,10,10,N,8,17,60,9,10,1163,1
154,0,8,4,26,53,19,22,6,10,10,N,8,17,60,9,10,1163,2014,11,5,23,46,16,18,5,24,13,N,10,10,54,6,13,1246,0
134,0,15,3,29,62,25,23,6,21,12,N,12,25,64,5,17,1264,2015,20,3,31,53,7,26,3,34,19,N,6,19,74,6,14,1214,1
134,0,20,3,31,53,7,26,3,34,19,N,6,19,74,6,14,1214,2015,15,3,29,62,25,23,6,21,12,N,12,25,64,5,17,1264,0
134,0,22,2,33,58,29,28,15,27,19,N,6,23,90,0,15,1140,2015,24,6,27,80,23,36,7,23,15,N,16,21,94,7,7,1279,1
134,0,24,6,27,80,23,36,7,23,15,N,16,21,94,7,7,1279,2015,22,2,33,58,29,28,15,27,19,N,6,23,90,0,15,1140,0
135,0,10,1,21,55,20,22,6,10,5,N,12,18,55,5,9,1129,2015,13,1,22,42,21,20,7,14,9,N,3,14,56,4,11,1173,1
135,0,13,1,22,42,21,20,7,14,9,N,3,14,56,4,11,1173,2015,10,1,21,55,20,22,6,10,5,N,12,18,55,5,9,1129,0
135,0,15,4,29,52,22,25,9,26,18,N,13,23,77,1,19,1316,2015,11,2,20,62,16,28,4,33,21,N,11,21,81,12,5,1352,1
135,0,11,2,20,62,16,28,4,33,21,N,11,21,81,12,5,1352,2015,15,4,29,52,22,25,9,26,18,N,13,23,77,1,19,1316,0
136,0,5,3,11,51,12,24,5,30,19,N,8,19,72,5,9,1411,2015,13,3,23,53,11,32,5,27,24,N,12,23,93,8,12,1112,1
136,0,13,3,23,53,11,32,5,27,24,N,12,23,93,8,12,1112,2015,5,3,11,51,12,24,5,30,19,N,8,19,72,5,9,1411,0
136,0,7,1,23,57,24,18,7,16,10,N,14,15,53,5,8,1459,2015,13,3,27,48,8,22,3,16,9,N,8,16,56,4,10,1116,1
136,0,13,3,27,48,8,22,3,16,9,N,8,16,56,4,10,1116,2015,7,1,23,57,24,18,7,16,10,N,14,15,53,5,8,1459,0
136,0,7,5,29,50,19,17,6,12,8,N,12,22,48,4,15,1400,2015,11,4,23,48,13,16,4,28,20,N,5,13,56,5,5,1139,1
136,0,11,4,23,48,13,16,4,28,20,N,5,13,56,5,5,1139,2015,7,5,29,50,19,17,6,12,8,N,12,22,48,4,15,1400,0
136,1,13,1,30,72,26,26,4,15,9,N,21,18,65,5,12,1345,2015,9,5,27,61,10,25,4,21,12,N,11,16,66,8,9,1153,1
136,1,9,5,27,61,10,25,4,21,12,N,11,16,66,8,9,1153,2015,13,1,30,72,26,26,4,15,9,N,21,18,65,5,12,1345,0
136,0,6,2,18,64,28,26,9,15,13,N,10,21,74,3,9,1186,2015,10,3,26,48,23,25,11,32,23,N,10,18,84,5,14,1207,1
136,0,10,3,26,48,23,25,11,32,23,N,10,18,84,5,14,1207,2015,6,2,18,64,28,26,9,15,13,N,10,21,74,3,9,1186,0
136,0,14,1,28,43,19,19,7,13,11,N,12,13,56,2,21,1124,2015,12,2,13,54,16,22,5,13,8,N,9,13,57,13,6,1209,1
136,0,12,2,13,54,16,22,5,13,8,N,9,13,57,13,6,1209,2015,14,1,28,43,19,19,7,13,11,N,12,13,56,2,21,1124,0
136,0,2,3,25,59,16,17,4,23,18,N,6,22,56,9,11,1214,2015,15,5,38,61,10,28,3,28,20,N,13,18,79,7,13,1246,1
136,0,15,5,38,61,10,28,3,28,20,N,13,18,79,7,13,1246,2015,2,3,25,59,16,17,4,23,18,N,6,22,56,9,11,1214,0
136,0,14,6,28,60,15,24,5,22,12,N,13,10,65,5,8,1261,2015,11,2,28,66,24,28,5,7,5,N,11,15,66,2,11,1301,1
136,0,11,2,28,66,24,28,5,7,5,N,11,15,66,2,11,1301,2015,14,6,28,60,15,24,5,22,12,N,13,10,65,5,8,1261,0
136,0,9,2,14,55,13,21,5,20,18,N,12,16,65,9,7,1217,2015,14,2,23,49,7,27,5,13,8,N,12,18,67,2,17,1314,1
136,0,14,2,23,49,7,27,5,13,8,N,12,18,67,2,17,1314,2015,9,2,14,55,13,21,5,20,18,N,12,16,65,9,7,1217,0
136,0,15,0,20,55,11,27,3,10,8,N,13,12,65,2,16,1318,2015,19,4,15,47,6,27,2,18,13,N,2,13,69,9,7,1323,1
136,0,19,4,15,47,6,27,2,18,13,N,2,13,69,9,7,1323,2015,15,0,20,55,11,27,3,10,8,N,13,12,65,2,16,1318,0
136,1,14,2,24,63,26,24,10,19,14,N,13,17,72,4,11,1433,2015,16,7,24,57,15,28,6,22,13,N,8,17,75,5,11,1326,1
136,1,16,7,24,57,15,28,6,22,13,N,8,17,75,5,11,1326,2015,14,2,24,63,26,24,10,19,14,N,13,17,72,4,11,1433,0
136,0,12,9,28,65,23,24,6,7,5,N,9,15,59,9,11,1235,2015,9,5,33,69,18,24,3,11,9,N,19,10,60,7,13,1412,1
136,0,9,5,33,69,18,24,3,11,9,N,19,10,60,7,13,1412,2015,12,9,28,65,23,24,6,7,5,N,9,15,59,9,11,1235,0
136,0,12,4,23,55,16,20,7,20,12,N,10,14,59,11,9,1374,2015,10,5,27,47,20,20,10,14,10,N,7,17,60,4,18,1417,1
136,0,10,5,27,47,20,20,10,14,10,N,7,17,60,4,18,1417,2015,12,4,23,55,16,20,7,20,12,N,10,14,59,11,9,1374,0
136,0,9,1,18,51,26,17,5,13,11,N,11,18,50,7,12,1372,2015,11,7,22,38,13,18,5,21,16,N,4,12,57,7,17,1428,1
136,0,11,7,22,38,13,18,5,21,16,N,4,12,57,7,17,1428,2015,9,1,18,51,26,17,5,13,11,N,11,18,50,7,12,1372,0
136,0,15,1,15,55,18,21,4,7,6,N,10,11,52,2,15,1248,2015,22,6,25,57,22,36,11,15,10,N,8,10,93,8,8,1437,1
136,0,22,6,25,57,22,36,11,15,10,N,8,10,93,8,8,1437,2015,15,1,15,55,18,21,4,7,6,N,10,11,52,2,15,1248,0
136,0,16,4,22,73,27,24,6,5,3,N,16,21,57,7,8,1279,2015,17,4,30,56,23,26,10,21,14,N,8,14,76,6,10,1462,1
136,0,17,4,30,56,23,26,10,21,14,N,8,14,76,6,10,1462,2015,16,4,22,73,27,24,6,5,3,N,16,21,57,7,8,1279,0
137,0,9,1,26,59,26,20,10,7,3,N,13,21,53,4,16,1344,2015,9,4,29,42,23,18,8,30,22,N,3,14,66,8,12,1173,1
137,0,9,4,29,42,23,18,8,30,22,N,3,14,66,8,12,1173,2015,9,1,26,59,26,20,10,7,3,N,13,21,53,4,16,1344,0
137,0,13,1,16,66,19,24,6,4,2,N,12,17,56,6,8,1352,2015,28,3,31,54,21,34,10,14,7,N,9,8,85,7,11,1181,1
137,0,28,3,31,54,21,34,10,14,7,N,9,8,85,7,11,1181,2015,13,1,16,66,19,24,6,4,2,N,12,17,56,6,8,1352,0
137,0,5,3,21,54,21,29,10,12,8,N,3,22,76,3,13,1295,2015,16,3,24,58,22,30,7,28,19,N,11,13,86,5,9,1211,1
137,0,16,3,24,58,22,30,7,28,19,N,11,13,86,5,9,1211,2015,5,3,21,54,21,29,10,12,8,N,3,22,76,3,13,1295,0
137,0,13,4,20,63,28,21,6,10,4,N,10,15,52,1,6,1172,2015,12,5,32,69,16,35,6,10,7,N,14,11,83,3,5,1234,1
137,0,12,5,32,69,16,35,6,10,7,N,14,11,83,3,5,1234,2015,13,4,20,63,28,21,6,10,4,N,10,15,52,1,6,1172,0
137,0,8,3,15,56,15,20,5,16,11,N,14,15,56,10,11,1308,2015,16,3,26,50,13,27,9,15,12,N,10,17,75,7,14,1242,1
137,0,16,3,26,50,13,27,9,15,12,N,10,17,75,7,14,1242,2015,8,3,15,56,15,20,5,16,11,N,14,15,56,10,11,1308,0
137,0,10,2,20,52,14,24,5,2,2,N,9,10,55,5,14,1414,2015,9,2,16,55,15,23,5,6,6,N,9,11,57,4,9,1257,1
137,0,9,2,16,55,15,23,5,6,6,N,9,11,57,4,9,1257,2015,10,2,20,52,14,24,5,2,2,N,9,10,55,5,14,1414,0
137,0,12,1,20,56,27,20,12,18,10,N,11,19,62,5,9,1434,2015,9,5,30,40,21,19,9,24,18,N,4,19,65,5,11,1268,1
137,0,9,5,30,40,21,19,9,24,18,N,4,19,65,5,11,1268,2015,12,1,20,56,27,20,12,18,10,N,11,19,62,5,9,1434,0
137,0,8,2,31,57,14,19,4,26,21,N,12,19,63,4,12,1208,2015,18,3,30,57,18,26,7,19,11,N,5,22,70,8,9,1277,1
137,0,18,3,30,57,18,26,7,19,11,N,5,22,70,8,9,1277,2015,8,2,31,57,14,19,4,26,21,N,12,19,63,4,12,1208,0
137,0,14,3,18,46,22,21,9,9,3,N,4,17,54,2,12,1461,2015,10,1,21,50,18,23,9,18,16,N,8,14,71,9,7,1320,1
137,0,10,1,21,50,18,23,9,18,16,N,8,14,71,9,7,1320,2015,14,3,18,46,22,21,9,9,3,N,4,17,54,2,12,1461,0
137,0,15,1,20,61,25,23,8,10,6,N,14,16,60,6,7,1107,2015,10,6,26,57,24,25,7,16,12,N,14,14,69,5,9,1328,1
137,0,10,6,26,57,24,25,7,16,12,N,14,14,69,5,9,1328,2015,15,1,20,61,25,23,8,10,6,N,14,16,60,6,7,1107,0
137,0,11,0,22,60,29,27,10,13,9,N,9,17,73,8,12,1329,2015,11,6,25,53,19,29,7,18,14,N,3,12,79,9,12,1332,1
137,0,11,6,25,53,19,29,7,18,14,N,3,12,79,9,12,1332,2015,11,0,22,60,29,27,10,13,9,N,9,17,73,8,12,1329,0
137,0,6,2,25,59,17,27,3,11,7,N,7,21,64,7,10,1385,2015,12,3,27,53,22,25,9,30,17,N,13,12,76,5,13,1361,1
137,0,12,3,27,53,22,25,9,30,17,N,13,12,76,5,13,1361,2015,6,2,25,59,17,27,3,11,7,N,7,21,64,7,10,1385,0
137,0,12,2,23,57,25,27,8,6,5,N,6,22,67,4,12,1125,2015,11,3,24,57,17,26,6,25,21,N,11,10,79,5,7,1438,1
137,0,11,3,24,57,17,26,6,25,21,N,11,10,79,5,7,1438,2015,12,2,23,57,25,27,8,6,5,N,6,22,67,4,12,1125,0
137,0,12,3,22,44,16,20,6,25,16,N,8,24,62,4,17,1138,2015,11,1,22,49,16,22,5,27,19,N,9,25,68,7,12,1452,1
137,0,11,1,22,49,16,22,5,27,19,N,9,25,68,7,12,1452,2015,12,3,22,44,16,20,6,25,16,N,8,24,62,4,17,1138,0
137,0,10,3,25,59,22,24,11,20,17,N,12,26,76,3,13,1231,2015,9,6,24,61,13,25,2,34,29,N,15,17,81,9,7,1455,1
137,0,9,6,24,61,13,25,2,34,29,N,15,17,81,9,7,1455,2015,10,3,25,59,22,24,11,20,17,N,12,26,76,3,13,1231,0
137,0,9,1,18,58,12,28,7,11,9,N,7,14,72,8,6,1157,2015,14,1,24,61,27,33,11,12,9,N,12,11,86,5,9,1458,1
137,0,14,1,24,61,27,33,11,12,9,N,12,11,86,5,9,1458,2015,9,1,18,58,12,28,7,11,9,N,7,14,72,8,6,1157,0
138,0,9,3,19,52,17,20,5,15,13,N,7,17,58,4,12,1326,2015,14,4,25,63,19,23,7,24,20,N,18,13,73,9,8,1112,1
138,0,14,4,25,63,19,23,7,24,20,N,18,13,73,9,8,1112,2015,9,3,19,52,17,20,5,15,13,N,7,17,58,4,12,1326,0
